tourney_id,surface,winner_id,loser_id
2018-7163,Clay,103893,105477
2018-M-DC-2018-WG-M-KAZ-CRO-01,Clay,105062,106432
2018-0316,Clay,104926,144707
2018-0439,Clay,106210,105882
2018-7485,Hard,106043,104468
2018-560,Hard,105732,106026
2018-5014,Hard,126203,104898
2018-6116,Hard,106401,111511
2018-M014,Hard,106078,106000
2018-0352,Hard,106043,103852
2018-0341,Hard,105575,126774
2018-0425,Clay,105332,111797
2018-0301,Hard,105138,104898
2018-580,Hard,106378,104731
2018-M-DC-2018-G2-AO-M-THA-SRI-01,Clay,134886,127143
2018-7434,Hard,104312,104022
2018-0407,Hard,106000,105657
2018-M004,Hard,111577,105932
2018-M007,Hard,105332,104999
2018-0410,Clay,111575,104468
2018-0360,Clay,104665,106072
2018-0421,Hard,105683,105676
2018-7581,Hard,105051,105539
2018-0352,Hard,106233,106058
2018-7581,Hard,106071,104926
2018-7696,Hard,200282,144719
2018-540,Grass,106378,105614
2018-0421,Hard,104925,105166
2018-M014,Hard,105575,105379
2018-540,Grass,104731,104259
2018-M007,Hard,105357,105376
2018-M020,Hard,105992,200282
2018-0301,Hard,104898,105376
2018-7161,Clay,106148,103893
2018-0407,Hard,126094,106298
2018-M-DC-2018-G1-AM-M-COL-BRA-01,Hard,106329,105053
2018-7163,Clay,106329,105589
2018-M-DC-2018-G2-EPA-M-EGY-DEN-01,Hard,208029,126174
2018-0500,Grass,105216,106233
2018-540,Grass,105173,105992
2018-0315,Grass,105359,104660
2018-6242,Hard,105936,126203
2018-M016,Grass,104999,105041
2018-0315,Grass,105065,105051
2018-M014,Hard,105173,106065
2018-560,Hard,104545,105583
2018-540,Grass,103893,111513
2018-0495,Hard,106432,105332
2018-0891,Hard,105062,105430
2018-0301,Hard,103970,111202
2018-M-DC-2018-G2-AO-M-PHI-INA-01,Hard,200460,200045
2018-M-DC-2018-G2-AO-M-THA-SRI-01,Clay,127143,202462
2018-0506,Clay,106043,104890
2018-M007,Hard,105311,105992
2018-0410,Clay,105227,104269
2018-M021,Clay,106043,103852
2018-M009,Clay,105453,105777
2018-560,Hard,105357,103819
2018-0429,Hard,111202,106045
2018-0337,Hard,104269,104792
2018-M-DC-2018-WG-PO-GBR-UZB-01,Hard,127300,111815
2018-7480,Hard,105223,106218
2018-M009,Clay,105376,132283
2018-0352,Hard,103852,200282
2018-M-DC-2018-G2-AM-M-URU-MEX-01,Clay,104655,126204
2018-M035,Hard,105657,104871
2018-520,Clay,104925,104297
2018-M024,Hard,105223,111202
2018-0360,Clay,105077,144760
2018-M-DC-2018-G1-AM-M-COL-BAR-01,Hard,123755,104656
2018-0375,Hard,104755,106421
2018-7161,Clay,106148,105413
2018-M004,Hard,105051,105023
2018-0495,Hard,104898,111460
2018-0533,Clay,104926,104198
2018-M-DC-2018-G1-EPA-M-AUT-RUS-01,Hard,110602,126094
2018-7163,Clay,105477,111200
2018-M009,Clay,104925,105932
2018-0329,Hard,105373,105449
2018-6242,Hard,104547,105041
2018-0319,Clay,105373,124116
2018-560,Hard,104731,105992
2018-0329,Hard,133430,105526
2018-5014,Hard,105051,106233
2018-M004,Hard,106043,104269
2018-0495,Hard,106298,111575
2018-M-DC-2018-G2-EPA-M-EGY-DEN-01,Hard,126174,109698
2018-0425,Clay,105550,105376
2018-M021,Clay,104745,104792
2018-0321,Grass,106298,200484
2018-0500,Grass,106045,105216
2018-540,Grass,133430,104871
2018-540,Grass,111575,126207
2018-0439,Clay,105539,103893
2018-560,Hard,103819,106415
2018-5014,Hard,104925,100644
2018-560,Hard,104259,105870
2018-6116,Hard,111202,126203
2018-560,Hard,104259,105051
2018-0414,Clay,104655,105916
2018-0341,Hard,104897,144719
2018-M004,Hard,103970,126094
2018-0495,Hard,126774,104259
2018-M020,Hard,105238,104547
2018-580,Hard,105357,106432
2018-M-DC-2018-WG-M-GBR-ESP-01,Clay,111815,105138
2018-M-DC-2018-G2-AM-M-BOL-PER-01,Clay,126502,105273
2018-M-DC-2018-G2-EPA-M-TUR-ZIM-01,Hard,105626,117356
2018-0375,Hard,104468,120424
2018-7161,Clay,106148,111797
2018-0360,Clay,106378,104755
2018-0568,Hard,126610,104198
2018-6967,Hard,104918,105676
2018-0421,Hard,104745,105227
2018-7581,Hard,104291,104571
2018-M015,Hard,105916,104312
2018-520,Clay,105074,106026
2018-M024,Hard,105657,104259
2018-M004,Hard,105223,104999
2018-7163,Clay,103893,117356
2018-0425,Clay,104297,111577
2018-M001,Hard,105173,105539
2018-580,Hard,105676,104897
2018-M-DC-2018-G2-EPA-M-SLO-POL-01,Hard,111794,105641
2018-0375,Hard,105332,104999
2018-0506,Clay,104269,106329
2018-M006,Hard,105539,111575
2018-0495,Hard,105138,106432
2018-6242,Hard,105526,106065
2018-M015,Hard,104926,105916
2018-560,Hard,104745,103970
2018-M014,Hard,111575,105806
2018-0414,Clay,105932,105807
2018-M-DC-2018-WG-PO-CAN-NED-01,Hard,105683,105691
2018-0314,Clay,144817,104597
2018-M007,Hard,105430,105575
2018-M-DC-2018-WG-M-KAZ-CRO-01,Clay,105227,122078
2018-0301,Hard,133430,104297
2018-M-DC-2018-G2-AO-M-LBN-TPE-01,Hard,200273,134120
2018-M-DC-2018-G2-EPA-M-SLO-POL-01,Hard,128034,105587
2018-0499,Hard,111202,111815
2018-0499,Hard,106058,105441
2018-0360,Clay,105932,126610
2018-M009,Clay,105676,106065
2018-520,Clay,104926,111200
2018-M016,Grass,105041,106043
2018-0319,Clay,109739,105132
2018-540,Grass,104527,105777
2018-M-DC-2018-WG-PO-SUI-SWE-01,Hard,105967,105436
2018-M021,Clay,104545,104655
2018-0328,Hard,103819,104468
2018-M024,Hard,104898,100644
2018-M035,Hard,111511,104545
2018-0316,Clay,105967,104620
2018-0425,Clay,144719,105311
2018-M007,Hard,133430,104678
2018-0410,Clay,104999,106298
2018-M001,Hard,105332,105379
2018-0499,Hard,105449,105539
2018-M004,Hard,111202,105385
2018-0495,Hard,104291,105777
2018-M007,Hard,106415,200282
2018-0533,Clay,104926,106249
2018-0360,Clay,105932,104467
2018-540,Grass,104925,111575
2018-0429,Hard,105815,106214
2018-M010,Grass,126774,105441
2018-0316,Clay,103970,144645
2018-0316,Clay,105807,106329
2018-7485,Hard,104792,105074
2018-560,Hard,105311,104719
2018-5014,Hard,105223,104755
2018-0360,Clay,106378,104291
2018-0410,Clay,106233,126094
2018-M007,Hard,105311,105676
2018-7163,Clay,104291,104947
2018-7161,Clay,105933,105870
2018-7434,Hard,106075,105430
2018-0499,Hard,133430,126203
2018-M004,Hard,105173,105575
2018-520,Clay,106378,105916
2018-0500,Grass,126774,106298
2018-6116,Hard,104999,105065
2018-7485,Hard,104792,105577
2018-560,Hard,105932,106058
2018-M014,Hard,105332,104999
2018-0352,Hard,100644,126207
2018-0341,Hard,105332,111460
2018-0410,Clay,104745,105379
2018-0360,Clay,104755,104468
2018-0425,Clay,103333,103990
2018-M-DC-2018-G1-EPA-M-BIH-SVK-01,Clay,105806,106075
2018-0891,Hard,105227,105732
2018-0375,Hard,106298,105332
2018-0499,Hard,111202,105015
2018-M004,Hard,133430,105453
2018-0533,Clay,104547,104792
2018-0410,Clay,105453,106421
2018-7581,Hard,126610,105432
2018-0352,Hard,104925,103819
2018-0421,Hard,126207,106065
2018-540,Grass,103565,105077
2018-0321,Grass,104468,104970
2018-6967,Hard,105732,105583
2018-7696,Hard,126774,126094
2018-540,Grass,104925,104547
2018-0421,Hard,126774,106233
2018-540,Grass,105526,103333
2018-6967,Hard,105732,126774
2018-7163,Clay,104871,105583
2018-M007,Hard,104022,104180
2018-580,Hard,133430,126774
2018-0499,Hard,105449,105683
2018-M004,Hard,106233,111815
2018-0495,Hard,105539,106000
2018-M009,Clay,133430,104898
2018-520,Clay,104545,104547
2018-540,Grass,104745,104534
2018-540,Grass,111456,105550
2018-6242,Hard,106421,200282
2018-0315,Grass,106328,106109
2018-0315,Grass,105173,111442
2018-M010,Grass,105657,105216
2018-M014,Hard,111575,104586
2018-560,Hard,105683,104527
2018-540,Grass,104792,104755
2018-0425,Clay,126774,144895
2018-M001,Hard,103852,126846
2018-M-DC-2018-G2-EPA-M-EST-LTU-01,Hard,105132,207973
2018-M007,Hard,106421,126774
2018-7163,Clay,104871,105341
2018-M021,Clay,106378,105676
2018-0500,Grass,106432,103819
2018-540,Grass,105223,105332
2018-0439,Clay,105477,105916
2018-7480,Hard,106415,126203
2018-560,Hard,104745,106233
2018-0429,Hard,126774,105357
2018-0337,Hard,105062,105916
2018-M-DC-2018-G2-EPA-M-ROU-POL-01,Clay,128034,105657
2018-0568,Hard,106421,105311
2018-7650,Grass,105932,106148
2018-M009,Clay,105807,105449
2018-0352,Hard,126207,103917
2018-M-DC-2018-G2-AM-M-URU-MEX-01,Clay,104655,106250
2018-M035,Hard,106045,111575
2018-0410,Clay,105683,106065
2018-0301,Hard,105138,105030
2018-M001,Hard,104919,104999
2018-M-DC-2018-G1-AO-M-CHN-NZL-01,Hard,200059,104907
2018-0499,Hard,105376,105449
2018-0495,Hard,126774,105062
2018-0533,Clay,111797,105077
2018-M007,Hard,111202,105051
2018-0410,Clay,105526,104926
2018-7163,Clay,106121,104297
2018-M035,Hard,126774,105676
2018-0329,Hard,106421,106043
2018-6242,Hard,126610,103898
2018-520,Clay,105449,105526
2018-560,Hard,105223,105385
2018-0329,Hard,105453,104755
2018-0316,Clay,126610,104919
2018-7163,Clay,104297,104678
2018-0360,Clay,104665,125802
2018-M020,Hard,105051,126207
2018-M-DC-2018-G2-EPA-M-EST-LTU-01,Hard,105575,144807
2018-M-DC-2018-G2-AM-M-PUR-MEX-01,Hard,105688,200620
2018-7434,Hard,105311,106220
2018-M004,Hard,105992,106043
2018-0533,Clay,104926,104655
2018-0410,Clay,105676,126774
2018-M021,Clay,104731,104259
2018-0321,Grass,106401,109739
2018-560,Hard,103898,106065
2018-560,Hard,103917,144895
2018-6116,Hard,104545,104999
2018-0500,Grass,105138,111575
2018-0341,Hard,105376,104542
2018-0410,Clay,105227,105683
2018-580,Hard,105807,106186
2018-M-DC-2018-G2-EPA-M-GEO-MAR-01,Clay,144760,105932
2018-M-DC-2018-G2-EPA-M-ROU-LUX-01,Hard,126613,144776
2018-M004,Hard,100644,105376
2018-0533,Clay,104297,106044
2018-0360,Clay,104468,106148
2018-M009,Clay,100644,106378
2018-520,Clay,105077,134770
2018-0311,Grass,103852,105676
2018-0568,Hard,104527,105379
2018-0605,Hard,103819,104731
2018-0568,Hard,133430,104629
2018-6967,Hard,200282,106000
2018-0421,Hard,126774,104731
2018-M015,Hard,126094,105311
2018-M007,Hard,105777,109739
2018-0533,Clay,104926,111797
2018-0495,Hard,105936,104571
2018-M020,Hard,106378,133430
2018-580,Hard,106000,103893
2018-M-DC-2018-G2-EPA-M-EGY-NOR-01,Hard,105747,126340
2018-0407,Hard,105777,105676
2018-0496,Hard,106000,105062
2018-M004,Hard,103852,106121
2018-0495,Hard,105138,106298
2018-M015,Hard,105223,105936
2018-520,Clay,104925,105138
2018-560,Hard,105577,105041
2018-M010,Grass,106071,104898
2018-520,Clay,106233,100644
2018-0414,Clay,111797,106233
2018-0301,Hard,105223,133430
2018-580,Hard,104919,111797
2018-580,Hard,104542,110536
2018-0495,Hard,104291,126774
2018-M021,Clay,104919,104269
2018-M009,Clay,105676,105223
2018-520,Clay,105819,126203
2018-520,Clay,105223,103898
2018-M016,Grass,106378,104918
2018-540,Grass,105173,106426
2018-0319,Clay,111797,106148
2018-0328,Hard,126774,104871
2018-M016,Grass,105041,111815
2018-5014,Hard,105023,106043
2018-540,Grass,104571,106233
2018-M-DC-2018-WG-PO-SUI-SWE-01,Hard,105967,111197
2018-M021,Clay,133430,105683
2018-0328,Hard,105657,100644
2018-M007,Hard,111577,103852
2018-M-DC-2018-G1-EPA-M-BIH-SVK-01,Clay,105373,105806
2018-580,Hard,104678,106109
2018-M-DC-2018-G2-AO-M-PHI-INA-01,Hard,105812,106150
2018-M-DC-2018-G2-AM-M-VEN-GUA-01,Hard,105499,105467
2018-0499,Hard,105539,105385
2018-M004,Hard,106233,133430
2018-0495,Hard,104291,104898
2018-M006,Hard,105916,104678
2018-0308,Clay,111202,104897
2018-540,Grass,105453,105208
2018-0316,Clay,105643,104547
2018-7485,Hard,103852,126207
2018-560,Hard,105807,104291
2018-M-DC-2018-WG-M-USA-BEL-01,Hard,105992,105074
2018-M-DC-2018-G2-AO-M-LBN-TPE-01,Hard,202358,206000
2018-0499,Hard,105376,104545
2018-7163,Clay,104291,106210
2018-M009,Clay,105227,105332
2018-520,Clay,105676,144895
2018-M010,Grass,106421,106026
2018-6116,Hard,104022,202130
2018-6242,Hard,106421,105806
2018-560,Hard,100644,103917
2018-5014,Hard,105453,200059
2018-7485,Hard,104755,105526
2018-560,Hard,105550,103893
2018-560,Hard,111513,104919
2018-6116,Hard,104545,105992
2018-0414,Clay,105807,104252
2018-0352,Hard,106233,104468
2018-0360,Clay,104665,105311
2018-M007,Hard,104198,105815
2018-580,Hard,105311,104460
2018-M-DC-2018-G2-EPA-M-ROU-LUX-01,Hard,105657,111167
2018-0499,Hard,126203,104022
2018-M004,Hard,105223,103970
2018-M006,Hard,105065,111513
2018-M-DC-2018-G2-EPA-M-ROU-MAR-01,Hard,202210,206642
2018-M021,Clay,104745,106043
2018-520,Clay,105477,106071
2018-7581,Hard,105074,104999
2018-0352,Hard,111575,106233
2018-0421,Hard,104269,105376
2018-6967,Hard,104678,104198
2018-7696,Hard,126774,200282
2018-0421,Hard,104731,105539
2018-M006,Hard,105732,104468
2018-0360,Clay,105063,105238
2018-M007,Hard,105227,105732
2018-0891,Hard,105916,106044
2018-580,Hard,106043,105583
2018-M-DC-2018-G2-EPA-M-TUR-ZIM-01,Hard,124126,200250
2018-0499,Hard,126207,105223
2018-7163,Clay,106121,104871
2018-M009,Clay,105807,105379
2018-520,Clay,106065,105657
2018-540,Grass,105683,110602
2018-6242,Hard,105819,105430
2018-0315,Grass,104534,106071
2018-0315,Grass,106368,105577
2018-M010,Grass,111456,106109
2018-560,Hard,105227,200282
2018-7163,Clay,104291,105227
2018-M020,Hard,106401,105992
2018-M-DC-2018-G2-EPA-M-TUR-ZIM-01,Hard,111761,123795
2018-0499,Hard,124187,106058
2018-0496,Hard,105936,105311
2018-M004,Hard,104731,105173
2018-M021,Clay,100644,104545
2018-520,Clay,144719,103970
2018-540,Grass,104731,104792
2018-M035,Hard,200282,104918
2018-0429,Hard,104259,104269
2018-560,Hard,105223,104545
2018-7485,Hard,106043,111815
2018-M009,Clay,105379,104180
2018-0337,Hard,105453,106233
2018-0495,Hard,106298,105208
2018-M035,Hard,106298,104672
2018-0319,Clay,144719,106121
2018-7650,Grass,104882,104571
2018-M009,Clay,105379,104731
2018-0352,Hard,104468,106298
2018-M035,Hard,104918,106378
2018-7163,Clay,106121,105379
2018-M-DC-2018-G2-AM-M-VEN-URU-01,Clay,106175,105899
2018-M006,Hard,104792,105051
2018-M-DC-2018-G2-AO-M-LBN-TPE-01,Hard,104251,134114
2018-M-DC-2018-G2-EPA-M-TUN-FIN-01,Hard,105349,121411
2018-0506,Clay,104919,104297
2018-0407,Hard,106421,104180
2018-M004,Hard,111202,124014
2018-0495,Hard,105138,105732
2018-0308,Clay,105870,104571
2018-0316,Clay,104755,134770
2018-M024,Hard,105676,104731
2018-0329,Hard,133430,111202
2018-6242,Hard,104198,104571
2018-0605,Hard,100644,104545
2018-560,Hard,106045,126610
2018-0329,Hard,106421,133430
2018-6242,Hard,105819,105916
2018-560,Hard,111202,105575
2018-0410,Clay,111575,106423
2018-0425,Clay,106216,106072
2018-580,Hard,104468,105657
2018-580,Hard,104180,105643
2018-0375,Hard,105357,105216
2018-0506,Clay,105583,105487
2018-M007,Hard,104545,106210
2018-M021,Clay,133430,106378
2018-0500,Grass,104259,105916
2018-540,Grass,105526,104919
2018-M-DC-2018-WG-PO-AUT-AUS-01,Clay,106233,111442
2018-560,Hard,106401,105430
2018-0314,Clay,105132,105487
2018-M024,Hard,104527,105916
2018-560,Hard,104925,105815
2018-0341,Hard,105430,105916
2018-M004,Hard,111577,105051
2018-0495,Hard,105936,105539
2018-0360,Clay,104755,104198
2018-0891,Hard,104898,104882
2018-580,Hard,105074,106298
2018-M-DC-2018-G1-EPA-M-UKR-SWE-01,Hard,111200,105085
2018-M-DC-2018-WG-M-USA-SRB-01,Clay,105023,111513
2018-M-DC-2018-G2-AO-M-IRI-HKG-01,Hard,134217,200401
2018-0506,Clay,105550,106044
2018-0424,Hard,104534,105932
2018-0605,Hard,105227,104545
2018-6967,Hard,106415,111815
2018-0421,Hard,104745,111575
2018-7581,Hard,105311,105065
2018-540,Grass,104468,105932
2018-6242,Hard,106121,105357
2018-M015,Hard,104926,105430
2018-520,Clay,106043,123921
2018-580,Hard,104655,104022
2018-0407,Hard,103819,104312
2018-M007,Hard,126207,106044
2018-M021,Clay,104731,105583
2018-M009,Clay,105223,126774
2018-0322,Clay,104926,111511
2018-540,Grass,104545,126774
2018-M035,Hard,100644,105453
2018-M024,Hard,105023,104545
2018-6242,Hard,105526,105332
2018-0308,Clay,105138,134770
2018-M015,Hard,105932,106378
2018-M014,Hard,105173,106348
2018-560,Hard,132283,104180
2018-0315,Grass,106368,106045
2018-0429,Hard,104545,105815
2018-M007,Hard,111581,105138
2018-M-DC-2018-G1-EPA-M-POR-SWE-01,Hard,105311,144707
2018-7163,Clay,111513,103893
2018-580,Hard,104797,105732
2018-0506,Clay,105643,105671
2018-0499,Hard,126207,111202
2018-M004,Hard,103852,106423
2018-M006,Hard,104919,103607
2018-M009,Clay,104926,105376
2018-0322,Clay,105916,105077
2018-540,Grass,110602,105166
2018-0439,Clay,104898,105373
2018-0568,Hard,105550,125802
2018-0328,Hard,105208,106058
2018-520,Clay,105676,104898
2018-M024,Hard,104731,104871
2018-540,Grass,111575,103970
2018-M024,Hard,106401,106432
2018-0328,Hard,103819,106421
2018-M016,Grass,105449,106421
2018-0341,Hard,105932,104932
